id_vaga,areas_atuacao,grupo
2436,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2435,TI - SAP-,TI - SAP
2434,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2432,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2431,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2430,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2429,TI - Desenvolvimento/Design-,TI - Desenvolvimento
2428,TI - Desenvolvimento/Design-,TI - Desenvolvimento
2427,Recursos Humanos-,Recursos Humanos
2426,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2425,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2424,TI - SAP-,TI - SAP
2423,Recursos Humanos-,Recursos Humanos
2422,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2421,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2420,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2419,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2418,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2417,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2416,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2415,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2414,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2413,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2412,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2411,TI - Suporte-,TI - Gestão/Projetos
2410,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2409,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2408,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2407,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2406,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2405,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2404,TI - Arquitetura-,TI - Arquitetura
2403,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2402,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2401,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2400,Administrativa-,TI - Multidisciplinar
2399,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2398,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2397,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2396,TI - Projetos-,TI - Gestão/Projetos
2395,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2394,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2393,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2392,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2391,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2390,TI - SAP-,TI - SAP
2389,TI - SAP-,TI - SAP
2388,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2387,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2386,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2385,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2384,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2383,Relacionamento Técnico-,Não TI - Multidisciplinar
2382,TI - Projetos-,TI - Gestão/Projetos
2381,TI - Arquitetura-,TI - Arquitetura
2380,TI - Suporte-,TI - Gestão/Projetos
2379,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2378,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2377,TI - Projetos-,TI - Gestão/Projetos
2376,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2375,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2374,TI - Projetos-,TI - Gestão/Projetos
2373,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2372,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2371,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2370,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2369,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2368,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2367,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2366,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2365,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2364,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2363,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2362,TI - SAP-,TI - SAP
2361,TI - UX-,TI - Multidisciplinar
2360,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2359,TI - Projetos-,TI - Gestão/Projetos
2358,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2357,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2356,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2355,TI - SAP-,TI - SAP
2354,TI - SAP-,TI - SAP
2353,TI - Processos e Negócios-,TI - Multidisciplinar
2352,TI - Processos e Negócios-,TI - Multidisciplinar
2351,TI - Projetos-,TI - Gestão/Projetos
2350,TI - Projetos-,TI - Gestão/Projetos
2349,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2348,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2347,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2346,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2345,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2344,TI - SAP-,TI - SAP
2343,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2342,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2341,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2340,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2339,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2338,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2337,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2336,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2335,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2334,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2333,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2332,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2331,TI - SAP-,TI - SAP
2330,TI - SAP-,TI - SAP
2329,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2328,TI - SAP-,TI - SAP
2327,TI - SAP-,TI - SAP
2326,TI - Projetos-,TI - Gestão/Projetos
2325,TI - Banco de Dados-,TI - Dados
2324,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2323,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2322,TI - Projetos-,TI - Gestão/Projetos
2321,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2320,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2319,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2318,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2317,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2316,Recursos Humanos-,Recursos Humanos
2315,TI - Projetos-,TI - Gestão/Projetos
2314,TI - Projetos-,TI - Gestão/Projetos
2313,Administrativa-,TI - Multidisciplinar
2312,Administrativa-,TI - Multidisciplinar
2311,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2310,Administrativa-,TI - Multidisciplinar
2309,Administrativa-,TI - Multidisciplinar
2308,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2307,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2306,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2305,Administrativa-,TI - Multidisciplinar
2304,Novos Negócios e Parcerias-,Não TI - Multidisciplinar
2303,TI - Projetos-,TI - Gestão/Projetos
2302,TI - Processos e Negócios-,TI - Multidisciplinar
2301,TI - Projetos-,TI - Gestão/Projetos
2300,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2299,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2298,Financeira/Controladoria-,Administrativo/Negócios
2297,TI - SAP-,TI - SAP
2296,TI - SAP-,TI - SAP
2295,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2294,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2293,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2292,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2291,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2290,Novos Negócios e Parcerias-,Não TI - Multidisciplinar
2289,TI - Processos e Negócios-,TI - Multidisciplinar
2288,TI - Banco de Dados-,TI - Dados
2287,TI - SAP-,TI - SAP
2286,TI - SAP-,TI - SAP
2284,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2283,TI - Suporte-,TI - Gestão/Projetos
2282,Administrativa-,TI - Multidisciplinar
2281,Administrativa-,TI - Multidisciplinar
2280,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2279,Administrativa-,TI - Multidisciplinar
2278,Administrativa-,TI - Multidisciplinar
2277,Administrativa-,TI - Multidisciplinar
2276,Administrativa-,TI - Multidisciplinar
2275,Administrativa-,TI - Multidisciplinar
2274,TI - Projetos-,TI - Gestão/Projetos
2273,TI - SAP-,TI - SAP
2272,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2271,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2270,TI - SAP-,TI - SAP
2269,TI - SAP-,TI - SAP
2268,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2267,TI - SAP-,TI - SAP
2266,TI - SAP-,TI - SAP
2265,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2264,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2263,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2262,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2261,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2260,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2259,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2258,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2257,TI - Desenvolvimento/Design-,TI - Desenvolvimento
2256,TI - Processos e Negócios-,TI - Multidisciplinar
2255,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2254,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2253,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2252,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2251,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2250,TI - SAP-,TI - SAP
2249,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2248,TI - SAP-,TI - SAP
2247,TI - SAP-,TI - SAP
2246,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2245,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2244,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2243,TI - SAP-,TI - SAP
2242,TI - SAP-,TI - SAP
2241,TI - SAP-,TI - SAP
2240,TI - SAP-,TI - SAP
2239,TI - SAP-,TI - SAP
2238,TI - SAP-,TI - SAP
2237,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2236,TI - SAP-,TI - SAP
2235,TI - Arquitetura-,TI - Arquitetura
2234,TI - Arquitetura-,TI - Arquitetura
2233,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2232,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2231,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2230,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2229,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2228,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2227,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2226,TI - Arquitetura-,TI - Arquitetura
2225,TI - Arquitetura-,TI - Arquitetura
2224,TI - Arquitetura-,TI - Arquitetura
2223,TI - SAP-,TI - SAP
2222,TI - Arquitetura-,TI - Arquitetura
2221,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2220,TI - Suporte-,TI - Gestão/Projetos
2219,Administrativa-,TI - Multidisciplinar
2218,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2217,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2216,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2215,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2214,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2213,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2212,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2211,Administrativa-,TI - Multidisciplinar
2210,Administrativa-,TI - Multidisciplinar
2209,Administrativa-,TI - Multidisciplinar
2208,TI - Projetos-,TI - Gestão/Projetos
2207,TI - SAP-,TI - SAP
2206,Qualidade Corporativa-,TI - Gestão/Projetos
2205,TI - Projetos-,TI - Gestão/Projetos
2204,TI - SAP-,TI - SAP
2203,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2202,TI - SAP-,TI - SAP
2201,TI - Banco de Dados-,TI - Dados
2200,Administrativa-,TI - Multidisciplinar
2199,TI - SAP-,TI - SAP
2198,TI - SAP-,TI - SAP
2197,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2196,TI - SAP-,TI - SAP
2195,TI - SAP-,TI - SAP
2194,TI - SAP-,TI - SAP
2193,TI - SAP-,TI - SAP
2192,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2191,TI - SAP-,TI - SAP
2190,TI - SAP-,TI - SAP
2189,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2188,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2187,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2186,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2185,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2184,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2183,TI - Arquitetura-,TI - Arquitetura
2182,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2181,Administrativa-,TI - Multidisciplinar
2180,Administrativa-,TI - Multidisciplinar
2179,Administrativa-,TI - Multidisciplinar
2178,Administrativa-,TI - Multidisciplinar
2177,Administrativa-,TI - Multidisciplinar
2176,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2175,Administrativa-,TI - Multidisciplinar
2174,Administrativa-,TI - Multidisciplinar
2173,TI - Qualidade/Testes-,TI - Qualidade/Testes
2172,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2171,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2170,TI - Projetos-,TI - Gestão/Projetos
2169,TI - Arquitetura-,TI - Arquitetura
2168,TI - Projetos-,TI - Gestão/Projetos
2167,TI - SAP-,TI - SAP
2166,TI - Suporte-,TI - Gestão/Projetos
2165,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2164,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2163,TI - Projetos-,TI - Gestão/Projetos
2162,TI - SAP-,TI - SAP
2161,TI - SAP-,TI - SAP
2160,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2159,TI - SAP-,TI - SAP
2158,TI - SAP-,TI - SAP
2157,TI - SAP-,TI - SAP
2156,TI - SAP-,TI - SAP
2155,TI - SAP-,TI - SAP
2154,TI - SAP-,TI - SAP
2153,TI - SAP-,TI - SAP
2152,TI - SAP-,TI - SAP
2151,TI - SAP-,TI - SAP
2150,TI - SAP-,TI - SAP
2149,TI - UX-,TI - Multidisciplinar
2148,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2147,TI - SAP-,TI - SAP
2146,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2145,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2144,TI - SAP-,TI - SAP
2143,TI - SAP-,TI - SAP
2142,TI - SAP-,TI - SAP
2141,TI - SAP-,TI - SAP
2140,TI - SAP-,TI - SAP
2139,Novos Negócios e Parcerias-,Não TI - Multidisciplinar
2138,Novos Negócios e Parcerias-,Não TI - Multidisciplinar
2137,Novos Negócios e Parcerias-,Não TI - Multidisciplinar
2136,Novos Negócios e Parcerias-,Não TI - Multidisciplinar
2135,Comercial-,Comercial/Vendas/Marketing
2134,Novos Negócios e Parcerias-,Não TI - Multidisciplinar
2133,TI - SAP-,TI - SAP
2132,TI - SAP-,TI - SAP
2131,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2130,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2129,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2128,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2127,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2126,TI - SAP-,TI - SAP
2125,TI - SAP-,TI - SAP
2124,Administrativa-,TI - Multidisciplinar
2123,TI - Banco de Dados-,TI - Dados
2122,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2121,Administrativa-,TI - Multidisciplinar
2120,Administrativa-,TI - Multidisciplinar
2119,Administrativa-,TI - Multidisciplinar
2118,TI - SAP-,TI - SAP
2117,TI - Projetos-,TI - Gestão/Projetos
2116,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2115,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2114,TI - Projetos-,TI - Gestão/Projetos
2113,Administrativa-,TI - Multidisciplinar
2112,Administrativa-,TI - Multidisciplinar
2111,Administrativa-,TI - Multidisciplinar
2110,Administrativa-,TI - Multidisciplinar
2109,TI - Desenvolvimento/Design-,TI - Desenvolvimento
2108,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2107,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2106,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2105,TI - SAP-,TI - SAP
2104,Recursos Humanos-,Recursos Humanos
2103,TI - SAP-,TI - SAP
2102,TI - SAP-,TI - SAP
2101,TI - SAP-,TI - SAP
2100,TI - Projetos-,TI - Gestão/Projetos
2099,TI - Suporte-,TI - Gestão/Projetos
2098,Financeira/Controladoria-,Administrativo/Negócios
2097,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2096,Administrativa-,TI - Multidisciplinar
2095,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2094,Administrativa-,TI - Multidisciplinar
2093,TI - Qualidade/Testes-,TI - Qualidade/Testes
2092,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2091,TI - SAP-,TI - SAP
2090,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2089,Administrativa-,TI - Multidisciplinar
2088,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2087,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2086,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2085,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2084,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2083,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2082,TI - Desenvolvimento/Programação-,TI - Desenvolvimento
2081,Administrativa-,TI - Multidisciplinar
2080,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2079,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2078,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2077,TI - SAP-,TI - SAP
2076,Administrativa-,TI - Multidisciplinar
2075,Administrativa-,TI - Multidisciplinar
2074,Administrativa-,TI - Multidisciplinar
2073,Administrativa-,TI - Multidisciplinar
2072,Administrativa-,TI - Multidisciplinar
2071,Administrativa-,TI - Multidisciplinar
2070,Administrativa-,TI - Multidisciplinar
2069,Administrativa-,TI - Multidisciplinar
2068,Administrativa-,TI - Multidisciplinar
2067,Administrativa-,TI - Multidisciplinar
2066,Administrativa-,TI - Multidisciplinar
2065,Administrativa-,TI - Multidisciplinar
2064,Administrativa-,TI - Multidisciplinar
2063,Recursos Humanos-,Recursos Humanos
2062,TI - Projetos-,TI - Gestão/Projetos
2061,TI - Desenvolvimento/Mobile-,TI - Desenvolvimento
2060,TI - SAP-,TI - SAP
2059,TI - Desenvolvimento/Design-,TI - Desenvolvimento
2058,TI - Desenvolvimento/Design-,TI - Desenvolvimento
2057,Administrativa-,TI - Multidisciplinar
2056,Administrativa-,TI - Multidisciplinar
2055,Administrativa-,TI - Multidisciplinar
2054,Administrativa-,TI - Multidisciplinar
2053,Administrativa-,TI - Multidisciplinar
2052,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2051,TI - SAP-,TI - SAP
2050,TI - Desenvolvimento/Design-,TI - Desenvolvimento
2049,TI - Suporte-,TI - Gestão/Projetos
2048,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2047,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2046,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2045,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2044,Gestão e Alocação de Recursos de TI-,TI - Multidisciplinar
2043,TI - Banco de Dados-,TI - Dados
2042,TI - Banco de Dados-,TI - Dados
2041,TI - Processos e Negócios-,TI - Multidisciplinar
2040,TI - Infraestrutura-,TI - Infraestrutura/Suporte
2039,TI - Projetos-,TI - Gestão/Projetos
2038,TI - Projetos-,TI - Gestão/Projetos
2037,TI - Projetos-,TI - Gestão/Projetos
2036,TI - Projetos-,TI - Gestão/Projetos
2035,TI - Projetos-,TI - Gestão/Projetos
2034,Novos Negócios e Parcerias-,Não TI - Multidisciplinar
2033,TI - SAP-,TI - SAP
2032,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2031,TI - Processos e Negócios-,TI - Multidisciplinar
2030,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
2029,TI - Sistemas e Ferramentas-,TI - Multidisciplinar
